y,x1,x2
17.32,28.82,91.54
17.25,28.72,89.5
17.19,28.63,88.36
17.13,28.45,88.87
17.07,28.4,90.47
17,28.33,89.29
16.94,28.27,88.46
16.88,28.17,88.32
16.81,28.1,88.16
16.75,28.08,92.17
16.69,28.19,95.87
16.63,28.31,97.45
16.56,28.48,98.12
16.5,28.61,97.51
16.56,28.63,94.36
16.62,28.55,92.19
16.67,28.5,90.71
16.73,28.44,90.56
16.79,28.36,90.18
16.85,28.34,91.67
16.9,28.34,91.72
16.96,28.37,91.25
17.02,28.36,91.61
17.08,28.41,94.76
17.13,28.51,96.13
17.19,28.61,96.66
17.25,28.71,96.97
17.31,28.81,96.92
17.36,28.88,96.92
17.42,28.92,96.83
17.48,28.98,96.67
17.54,29.02,96.57
17.59,29.04,96.58
17.65,29.06,96.59
17.71,29.08,96.6
17.77,29.1,96.61
17.82,29.09,95.58
17.88,29.04,93.55
17.94,28.98,91.23
18,28.85,89.36
18.05,28.81,92.96
18.11,28.81,94.9
18.17,28.86,95.78
18.23,28.92,96.32
18.28,29,96.58
18.34,29.02,96.79
18.4,29.09,96.86
18.34,29.06,94.16
18.27,28.98,90.5
18.21,28.85,89.18
18.15,28.78,89.96
18.09,28.76,93.63
18.02,28.84,95.55
17.96,28.88,96.27
17.9,28.98,96.27
17.83,29,96.36
17.77,29.06,96.42
17.71,29.12,96.29
17.65,29.14,96.28
17.58,29.19,96.19
17.52,29.23,96.12
17.46,29.27,96.15
17.39,29.27,96.24
17.33,29.34,96.22
17.27,29.37,96.22
17.21,29.41,94.84
17.14,29.37,94.16
17.08,29.38,95.12
17.02,29.41,95.62
16.95,29.43,95.72
16.89,29.44,95.78
16.83,29.45,95.78
16.77,29.45,94.04
16.7,29.38,89.46
16.64,29.25,87.98
16.58,29.12,86.64
16.51,28.96,86.8
16.45,28.86,86.9
16.39,28.81,91.2
16.33,28.81,93.19
16.26,28.85,92.09
16.2,28.79,90.25
16.12,28.75,89.48
16.04,28.71,90.8
15.96,28.72,93.29
15.88,28.81,94.12
15.8,28.85,94.4
15.72,28.89,94.17
15.63,28.92,92.46
15.55,28.89,90.52
15.47,28.89,89.18
15.39,28.85,91.41
15.31,28.89,92.97
15.23,28.96,93.53
15.15,28.98,92.87
15.07,28.96,91.41
14.99,28.95,90.63
14.91,28.99,91.78
14.83,28.99,92.22
14.75,28.99,92.87
14.67,29.06,93.09
14.58,29.09,93.24
14.5,29.12,93.21
14.42,29.14,92.86
14.34,29.19,92.22
14.26,29.2,92.37
14.18,29.25,91.66
14.1,29.23,91.26
14.16,29.26,91.86
14.22,29.26,92.04
14.28,29.31,91.14
14.34,29.34,90.64
14.4,29.33,90.53
14.46,29.34,90.15
14.51,29.34,89.4
14.57,29.36,90.38
14.63,29.37,91.11
14.69,29.4,91.09
14.75,29.45,91.17
14.81,29.45,90.57
14.87,29.47,90.34
14.93,29.48,90.76
14.99,29.51,90.69
15.05,29.51,90.69
15.11,29.58,90.55
15.17,29.58,90.7
15.23,29.64,90.79
15.29,29.65,90.31
15.34,29.68,90.36
15.4,29.67,89.46
15.46,29.66,88.57
15.52,29.65,87.67
15.58,29.62,86.17
15.64,29.55,87.63
15.7,29.54,89.14
15.66,29.51,88.49
15.61,29.45,86.21
15.57,29.43,84.4
15.53,29.3,84.55
15.49,29.22,87.38
15.44,29.17,89.99
15.4,29.19,89.89
15.36,29.19,87.41
15.31,29.2,90.25
15.27,29.25,91.63
15.23,29.3,91.97
15.19,29.38,91.61
15.14,29.45,91.4
15.1,29.48,91.67
15.06,29.57,90.98
15.01,29.61,91.41
14.97,29.66,88.62
14.93,29.65,86.32
14.89,29.59,84.57
14.84,29.51,83.21
14.8,29.4,85.32
14.76,29.33,82.87
14.71,29.2,82.57
14.67,29.07,82.64
14.63,28.93,84.38
14.59,28.89,88.91
14.54,28.92,90.96
14.5,28.98,90.87
14.46,29.03,90.21
14.41,29.09,89.3
14.37,29.17,89.39
14.33,29.22,89.4
14.29,29.27,88.59
14.24,29.31,87.99
14.2,29.36,87.7
14.13,29.4,87.07
14.05,29.41,87.53
13.98,29.47,87.78
13.9,29.5,87.85
13.83,29.58,87.69
13.76,29.62,87.68
13.68,29.72,87.39
13.61,29.76,86.78
13.53,29.81,86.38
13.46,29.84,86.41
13.39,29.88,86.59
13.31,29.85,86.59
13.24,29.89,86.52
13.17,29.89,85.98
13.09,29.9,86.02
13.02,29.95,85.78
12.94,29.92,86.45
12.87,29.98,86.88
12.8,29.99,86.1
12.72,29.99,85.63
12.65,30.02,85.46
12.57,30,85.49
12.5,30,84.27
12.53,30.02,84.32
12.56,29.99,85.43
12.6,30.02,86
12.63,30.06,84.81
12.66,30.07,85.46
12.69,30.09,85.39
12.73,30.14,85.66
12.76,30.14,84.53
12.79,30.13,84.94
12.82,30.17,85.33
12.85,30.18,85.11
12.89,30.21,85.45
12.92,30.24,85.52
12.95,30.27,85.25
12.98,30.34,85.32
13.02,30.37,84.62
13.05,30.43,84.81
13.08,30.43,84.86
13.11,30.44,84.82
13.15,30.48,85.22
13.18,30.51,85.48
13.21,30.52,85.19
13.24,30.57,85.53
13.27,30.6,85.35
13.31,30.62,85.02
13.34,30.62,84.32
13.37,30.62,83.63
13.4,30.62,82.93
13.44,30.61,81.98
13.47,30.61,82.41
13.5,30.57,82.6
13.47,30.55,83.77
13.44,30.54,84.08
13.4,30.58,83.85
13.37,30.57,82.73
13.34,30.58,83.4
13.31,30.6,83.31
13.27,30.61,83.78
13.24,30.64,82.26
13.21,30.65,82.94
13.18,30.68,83.07
13.15,30.69,82.96
13.11,30.72,83.19
13.08,30.74,83.44
13.05,30.76,83.32
13.02,30.8,83.54
12.98,30.85,83.27
12.95,30.9,82.92
12.92,30.96,81.79
12.89,31.02,81.85
12.85,30.99,80.18
12.82,31.02,80.61
12.79,30.99,82.29
12.76,30.99,79.68
12.73,30.97,79.95
12.69,30.92,76.68
12.66,30.82,75.48
12.63,30.65,75.65
12.6,30.5,79.88
12.56,30.37,81.46
12.53,30.37,82.65
12.5,30.35,82.69
12.51,30.41,83.25
12.52,30.45,83.38
12.53,30.54,83.16
12.54,30.58,81.05
12.56,30.61,80.66
12.57,30.62,80.72
12.58,30.57,77.97
12.59,30.55,79.58
12.6,30.52,81.86
12.61,30.57,82.82
12.62,30.61,83.18
12.63,30.64,81.46
12.64,30.72,82.68
12.66,30.76,82.58
12.67,30.8,79.14
12.68,30.79,81.06
12.69,30.85,81.25
12.7,30.85,81.28
12.71,30.9,80.91
12.72,30.92,80.76
12.73,30.95,80.55
12.74,30.99,80.78
12.76,31.03,80.56
12.77,31.07,78.18
12.78,31.06,74.3
12.79,30.93,73.33
12.8,30.76,73.18
12.83,30.55,74.8
12.87,30.37,80.72
12.9,30.33,82.38
12.93,30.34,82.66
12.97,30.41,81.27
13,30.44,76.2
13.03,30.41,75.43
13.07,30.3,74.55
13.1,30.13,76.28
13.13,30,76.49
13.17,29.85,76.2
13.2,29.76,77.62
13.23,29.64,78.08
13.27,29.55,77.42
13.3,29.51,82.99
13.33,29.54,81.21
13.37,29.57,78.39
13.4,29.54,78.01
13.43,29.48,77.98
13.47,29.44,77.66
13.5,29.31,77.6
13.53,29.23,78.18
13.57,29.12,80.45
13.6,29.1,84.09
13.63,29.2,84.18
13.67,29.3,84.26
13.7,29.4,84.34
13.73,29.5,84.43
13.77,29.69,83.79
13.8,29.86,82.15
13.83,30.03,80.44
13.87,30.12,81
13.9,30.26,80.51
13.93,30.33,80.42
13.97,30.45,79.98
14,30.6,79.72
13.95,30.68,79.63
13.9,30.8,79.78
13.86,30.9,78.94
13.81,30.99,77.35
13.76,31.03,77.82
13.71,31.13,78.05
13.66,31.16,76.13
13.61,31.17,74.82
13.57,31.16,76.69
13.52,31.14,76.48
13.47,31.16,77.36
13.42,31.19,77.87
13.37,31.21,77.84
13.32,31.31,77.75
13.28,31.38,77.68
13.23,31.42,77.55
13.18,31.48,77.52
13.13,31.58,77.61
13.08,31.64,77.33
13.03,31.68,76.74
12.99,31.72,76.6
12.94,31.78,76.6
12.89,31.81,76.79
12.84,31.83,76.35
12.79,31.88,73.06
12.74,31.79,74.04
12.7,31.75,76.45
12.65,31.74,77.02
12.6,31.72,77.18
12.58,31.76,74.35
12.56,31.71,71.31
12.53,31.58,70.28
12.51,31.38,71.64
12.49,31.2,76.45
12.47,31.12,78.2
12.45,31.1,78.55
12.42,31.13,78.37
12.4,31.2,78.53
12.38,31.27,78.26
12.36,31.34,77.81
12.34,31.4,77.87
12.31,31.47,77.57
12.29,31.55,77.64
12.27,31.59,77.19
12.25,31.65,76.76
12.23,31.69,76.48
12.2,31.72,76.17
12.18,31.78,76.17
12.16,31.81,76.17
12.14,31.83,76.33
12.12,31.92,76.32
12.1,31.93,75.72
12.07,31.94,76.11
12.05,32,75.49
12.03,32.05,75.62
12.01,32.05,75.37
11.99,32.09,75.36
11.96,32.1,75.02
11.94,32.13,74.91
11.92,32.16,75.07
11.9,32.16,74.81
11.88,32.17,75.04
11.85,32.21,74.99
11.83,32.24,74.7
11.81,32.26,74.94
11.79,32.28,74.6
11.77,32.28,74.58
11.74,32.33,74.52
11.72,32.35,74.18
11.7,32.41,74.31
11.74,32.38,74.49
11.79,32.4,73.95
11.83,32.43,74.34
11.88,32.44,74.21
11.92,32.45,73.6
11.96,32.48,73.61
12.01,32.48,73.93
12.05,32.5,73.77
12.1,32.53,73.62
12.14,32.55,73.46
12.19,32.58,73.3
12.23,32.62,73.55
12.27,32.67,73.3
12.32,32.69,73
12.36,32.71,72.78
12.41,32.78,72.39
12.45,32.83,72.34
12.49,32.85,72.21
12.54,32.95,72.43
12.58,32.99,71.95
12.63,33.03,71.96
12.67,33.09,71.57
12.71,33.16,71.68
12.76,33.19,71.5
12.8,33.23,71.13
12.85,33.3,71
12.89,33.33,70.72
12.94,33.34,70.9
12.98,33.4,70.98
13.02,33.43,71.16
13.07,33.47,71.21
13.11,33.5,70.41
13.16,33.51,70.33
13.2,33.5,69.5
13.2,33.47,70.9
13.2,33.53,71.17
13.2,33.53,70.38
13.2,33.58,69.91
13.2,33.68,69.83
13.2,33.74,70.41
13.2,33.82,71.07
13.2,33.86,70.55
13.2,33.88,66.42
13.2,33.82,68.55
13.2,33.71,71.71
13.2,33.66,71.56
13.2,33.64,72.21
13.2,33.68,70.62
13.2,33.66,70.11
13.2,33.66,70.64
13.2,33.68,71.85
13.2,33.71,71.97
13.2,33.72,71.85
13.2,33.83,71.76
13.2,33.86,70.78
13.2,33.98,68.75
13.2,33.98,67.19
13.2,33.95,69.42
13.2,33.89,67.26
13.2,33.82,65.97
13.2,33.69,65.64
13.2,33.55,67.27
13.2,33.4,69.61
13.2,33.26,70.02
13.2,33.14,67.07
13.2,33.02,66.78
13.2,32.85,67.53
13.2,32.68,72.37
13.2,32.62,75.15
13.2,32.65,75.87
13.2,32.78,75.24
13.2,32.94,75.15
13.2,33.03,69.03
13.2,33.07,71.22
13.2,33.06,74.2
13.2,33.12,68.82
13.2,33.1,73.45
13.2,33.17,74.83
13.2,33.26,73.39
13.2,33.43,74.91
13.2,33.58,74.22
13.2,33.75,73.17
13.2,33.91,71.99
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
13.2,34.09,70.98
19.6,28.84,95.42
19.6,28.84,95.42
19.6,28.84,95.42
19.6,29.12,97.31
19.6,29.29,95.03
19.6,29.37,90.03
19.6,29.41,87.51
19.6,29.38,85.22
19.6,29.31,84.08
19.6,29.23,83.62
19.6,29.17,84.04
19.6,29.1,84.6
19.6,29.1,85.7
19.6,29.09,86.84
19.6,29.07,88.15
19.6,29.09,86.77
19.6,29.07,85.74
19.6,29.04,85.29
19.6,29,84.96
19.6,28.96,84.66
19.6,28.91,85.42
19.6,28.85,85.31
19.6,28.82,85.38
19.6,28.74,86.34
19.6,28.71,86.44
19.6,28.68,86.61
19.6,28.63,87.12
19.6,28.63,87.78
19.6,28.6,87.17
19.6,28.57,87.83
19.6,28.55,88.01
19.6,28.51,87.82
19.55,28.5,88.86
19.51,28.5,89.56
19.46,28.57,92.8
19.41,28.67,95.12
19.36,28.86,96.19
19.32,29,96.65
19.27,29.14,96.9
19.22,29.3,96.91
19.17,29.34,96.62
19.13,29.38,94.13
19.08,29.34,92.81
19.03,29.34,92.65
18.98,29.3,93.47
18.94,29.34,94.39
18.89,29.37,94.8
18.84,29.43,95.04
18.79,29.43,94.86
18.75,29.45,94.75
18.7,29.45,94.71
18.9,29.44,94.62
19.11,29.45,94.66
19.31,29.47,94.6
19.52,29.45,94.65
19.72,29.45,94.61
19.93,29.44,94.77
20.13,29.47,95.03
20.34,29.47,95.21
20.54,29.45,95
20.75,29.48,95.11
20.95,29.5,95.19
21.16,29.48,95.29
21.36,29.5,95.43
21.57,29.48,95.51
21.77,29.48,95.56
21.98,29.51,95.24
22.18,29.48,94.79
22.39,29.48,95.03
22.59,29.47,95.23
22.8,29.45,94.97
23,29.45,94.66
22.91,29.41,93.32
22.81,29.38,94.35
22.72,29.37,94.99
22.62,29.4,95.16
22.53,29.37,95.42
22.43,29.38,95.44
22.34,29.38,95.46
22.24,29.37,95.47
22.15,29.37,95.49
22.05,29.38,95.46
21.96,29.37,95.44
21.86,29.37,95.48
21.77,29.36,95.6
21.67,29.37,95.61
21.58,29.37,95.5
21.48,29.34,94.98
21.39,29.31,94.05
21.29,29.29,94.31
21.2,29.27,94.56
21.11,29.29,94.6
21.03,29.29,95.01
20.94,29.27,95.12
20.85,29.29,94.84
20.77,29.26,94.52
20.68,29.26,95.18
20.59,29.27,95.42
20.51,29.29,95.88
20.42,29.33,96.13
20.33,29.3,96.06
20.25,29.31,96.02
20.16,29.34,96.01
20.07,29.34,96.08
19.99,29.34,96.09
19.9,29.34,95.99
19.81,29.36,95.64
19.73,29.36,95.61
19.64,29.31,95.49
19.55,29.33,95.53
19.47,29.33,95.32
19.38,29.31,95.43
19.29,29.29,95.66
19.21,29.27,95.8
19.12,29.27,95.16
19.03,29.27,95.19
18.95,29.26,95.23
18.86,29.27,95.15
18.77,29.23,94.85
18.69,29.23,94.72
18.6,29.22,94.07
18.74,29.17,94.18
18.88,29.14,94.13
19.02,29.13,94.21
19.16,29.12,94.52
19.3,29.13,94.68
19.44,29.12,94.77
19.59,29.12,94.99
19.73,29.1,95.31
19.87,29.12,95.4
20.01,29.12,95.37
20.15,29.09,95.1
20.29,29.1,95.01
20.43,29.09,94.77
20.57,29.07,94.85
20.71,29.09,95
20.85,29.07,95.21
20.99,29.06,95.24
21.13,29.04,94.25
21.27,29,93.56
21.41,28.98,94.42
21.56,28.98,94.74
21.7,28.98,94.35
21.84,28.96,94.37
21.98,28.93,94.68
22.12,28.98,94.8
22.26,28.96,94.96
22.4,28.96,94.72
22.23,28.95,94.6
22.07,28.92,93.89
21.9,28.89,93.71
21.73,28.86,94.07
21.57,28.82,93.42
21.4,28.82,93.63
21.23,28.79,94.08
21.07,28.82,94.43
20.9,28.81,94.59
20.73,28.79,94.61
20.57,28.81,94.5
20.4,28.79,94.41
20.23,28.76,93.92
20.07,28.75,94.03
19.9,28.75,94.13
19.91,28.74,94.24
19.92,28.72,94.05
19.93,28.74,94.4
19.94,28.69,94.31
19.95,28.71,93.8
19.95,28.69,93.47
19.96,28.65,93.07
19.97,28.64,93.56
19.98,28.61,93.62
19.99,28.61,93.92
20,28.64,94.41
20.01,28.63,94.44
20.02,28.65,94.14
20.03,28.64,94.01
20.04,28.64,93.97
20.05,28.63,94.35
20.05,28.63,93.95
20.06,28.61,93.78
20.07,28.61,94.28
20.08,28.63,94.84
20.09,28.64,95.42
20.1,28.64,95.27
20.12,28.68,95.2
20.15,28.68,95.2
20.17,28.69,95.36
20.19,28.68,95.06
20.22,28.67,94.8
20.24,28.68,94.9
20.26,28.67,94.08
20.28,28.65,94.4
20.31,28.64,94.37
20.33,28.65,95.07
20.35,28.65,94.78
20.38,28.61,93.47
20.4,28.57,92.81
20.42,28.58,92.89
20.45,28.52,93.78
20.47,28.54,94.38
20.49,28.55,94.49
20.52,28.55,94.59
20.54,28.58,94.22
20.56,28.57,93.99
20.58,28.58,94.15
20.61,28.58,93.6
20.63,28.55,94.65
20.65,28.6,95.54
20.68,28.6,95.98
20.7,28.64,96.34
20.69,28.71,96.59
20.69,28.72,96.86
20.68,28.75,97.05
20.67,28.79,97.09
20.67,28.84,97.09
20.66,28.86,97.15
20.65,28.91,97.16
20.64,28.91,96.41
20.64,28.88,94.97
20.63,28.82,95.01
20.62,28.81,95.91
20.62,28.82,96.16
20.61,28.86,96.21
20.6,28.85,96.28
20.6,28.86,96.49
20.59,28.89,96.47
20.58,28.91,96.23
20.58,28.89,96.06
20.57,28.91,96.07
20.56,28.88,95.8
20.56,28.85,95.61
20.55,28.82,95.59
20.54,28.82,95.57
20.53,28.82,95.18
20.53,28.79,95.18
20.52,28.78,95.49
20.51,28.78,95.63
20.51,28.79,95.84
20.5,28.75,95.59
20.35,28.74,93.94
20.2,28.67,92.19
20.05,28.58,91.82
19.9,28.54,93.25
19.75,28.51,95.11
19.6,28.57,96.02
19.45,28.59,96.25
19.3,28.62,96.49
19.15,28.64,96.72
19,28.68,96.9
18.85,28.71,96.91
18.7,28.74,96.92
18.55,28.75,96.87
18.4,28.76,96.56
18.48,28.74,95.45
18.57,28.71,96.02
18.65,28.72,96.54
18.73,28.74,96.73
18.82,28.74,96.84
18.9,28.75,96.88
18.98,28.75,97.03
19.07,28.79,96.75
19.15,28.74,96.48
19.23,28.76,96.22
19.32,28.74,96.37
19.4,28.74,96.42
19.48,28.75,96.45
19.57,28.72,96.13
19.65,28.74,96.21
19.73,28.72,96.12
19.82,28.69,95.46
19.9,28.67,95.75
19.88,28.64,95.78
19.86,28.65,95.52
19.83,28.63,95.68
19.81,28.6,95.7
19.79,28.6,95.38
19.77,28.57,95.62
19.75,28.6,95.9
19.72,28.58,96.06
19.7,28.58,96.17
19.68,28.6,96.26
19.66,28.6,96.26
19.64,28.6,96.07
19.61,28.58,95.96
19.59,28.58,96.02
19.57,28.58,95.99
19.55,28.58,96.14
19.53,28.55,95.79
19.5,28.52,94.63
19.48,28.48,93.93
19.46,28.44,93.54
19.44,28.37,92.95
19.42,28.36,93.56
19.4,28.33,94.85
19.37,28.37,95.85
19.35,28.39,96.16
19.33,28.41,95.38
19.31,28.41,95.69
19.29,28.4,94.09
19.26,28.36,93.7
19.24,28.3,92.3
19.22,28.27,92.41
19.2,28.22,92.41
19.18,28.2,93.48
19.15,28.22,94.1
19.13,28.24,95.23
19.11,28.31,95.77
19.09,28.33,95.43
19.07,28.36,95.36
19.04,28.36,94.51
19.02,28.39,94.65
19,28.37,94.56
19.02,28.39,95.41
19.04,28.4,95.65
19.06,28.44,96.09
19.08,28.5,96.24
19.1,28.51,96.18
19.12,28.52,96.22
19.14,28.57,96.3
19.16,28.57,96.42
19.18,28.61,96.49
19.2,28.6,95.96
19.22,28.57,95.57
19.24,28.58,95.42
19.26,28.58,95.64
19.28,28.57,95.9
19.3,28.55,96.1
19.32,28.6,96.33
19.34,28.58,95.64
19.36,28.57,94.79
19.38,28.55,94.59
19.4,28.52,94.39
19.32,28.5,94.19
19.24,28.51,95.29
19.16,28.52,95.77
19.08,28.57,95.89
19,28.58,95.85
18.92,28.58,96.02
18.84,28.6,96.15
18.76,28.61,95.93
18.68,28.61,95.51
18.6,28.61,95.62
18.75,28.61,95.53
18.9,28.6,95.38
19.04,28.6,95.12
19.19,28.58,94.93
19.34,28.55,93.55
19.49,28.47,91.44
19.63,28.39,90.41
19.78,28.3,91.05
19.93,28.24,92.12
20.08,28.26,94.98
20.23,28.33,96.19
20.37,28.39,96.76
20.52,28.47,97.12
20.67,28.52,97.1
20.82,28.55,97.33
20.97,28.61,97.37
21.11,28.58,95.24
21.26,28.55,95.36
21.41,28.58,96.17
21.56,28.6,96.53
21.7,28.61,96.77
21.85,28.61,96.72
22,28.65,96.33
21.92,28.67,96.63
21.84,28.68,96.82
21.76,28.68,96.58
21.68,28.64,95.87
21.6,28.64,96.82
21.52,28.65,97.12
21.44,28.67,97.4
21.37,28.69,96.96
21.29,28.61,93.63
21.21,28.5,94
21.13,28.48,95.99
21.05,28.45,96.71
20.97,28.5,96.6
20.89,28.51,96.87
20.81,28.51,96.87
20.73,28.51,97.13
20.65,28.54,96.22
20.57,28.5,93.67
20.49,28.4,92.12
20.41,28.24,91.52
20.33,28.16,91.22
20.26,28.08,93.62
20.18,28.09,94.39
20.1,28.09,94.8
20.02,28.12,95.02
19.94,28.16,95.83
19.86,28.22,95.94
19.78,28.26,96.37
19.7,28.29,95.36
19.2,28.27,92.85
18.7,28.19,91.42
18.65,28.16,93.88
18.59,28.16,94.35
18.54,28.17,93.35
18.48,28.16,92.52
18.43,28.14,92.25
18.38,28.16,92.86
18.32,28.17,92.95
18.27,28.2,94.9
18.21,28.27,95.68
18.16,28.34,95.9
18.1,28.41,95.29
18.05,28.39,93.83
18,28.4,92.85
17.94,28.37,93.02
17.89,28.4,94.4
17.83,28.47,95.16
17.78,28.5,95.49
17.72,28.54,95.69
17.67,28.61,95.74
17.62,28.6,94.71
17.56,28.58,93.69
17.51,28.57,92.66
17.45,28.57,93.89
17.4,28.58,94.87
17.57,28.63,95.31
17.74,28.67,95.4
17.91,28.69,95.55
18.08,28.78,94.5
18.25,28.72,91.22
18.42,28.64,90.35
18.59,28.61,92.4
18.76,28.61,93.77
18.93,28.65,93.89
19.1,28.71,94.16
18.94,28.69,94.61
18.79,28.78,94.97
18.63,28.82,95.03
18.47,28.89,94.99
18.31,28.93,94.91
18.16,28.96,94.93
18,29.02,94.76
17.84,29.07,94.7
17.69,29.12,94.48
17.53,29.17,94.27
17.37,29.17,94.09
17.21,29.22,94.02
17.06,29.26,93.95
16.9,29.27,93.86
16.74,29.3,93.71
16.59,29.34,93.29
16.43,29.37,93.1
16.27,29.37,92.74
16.11,29.38,92.05
15.96,29.41,91.34
15.8,29.41,89.82
15.81,29.38,89.13
15.82,29.37,88.44
15.83,29.33,87.73
15.84,29.29,87.02
15.85,29.22,87.33
15.86,29.17,87.74
15.87,29.12,88.04
15.88,29.12,90.1
15.89,29.14,91.46
15.9,29.2,91.96
15.91,29.27,92.14
